"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1844732882407067670","Fri Oct 11 13:32:47 +0000 2024","3938","Timnas bahrain harusnya malu sih karena media asing mulai menotice Kontroversi dari wasit Ahmed Al Kaf pada laga indonesia vs bahrain. Bahkan beberapa dari media asing mengatakan poin yang didapat bahrain tadi malam karena dibantu oleh wasit. #TimnasDay #afcmafia https://t.co/eNFBelLUWL","1844732882407067670","https://pbs.twimg.com/media/GZnOrwCbYAAc5wI.jpg","","in","","20","88","1025","https://x.com/satria_gigin/status/1844732882407067670","1519990804495826944","satria_gigin"
"1844888929444691987","Fri Oct 11 23:52:51 +0000 2024","2759"," Bahrain have a lot of money but don't have a class! Komentar terbaik dari supporter Timnas Indonesia VS Bahrain. Menyala https://t.co/LyXuv9N2l6","1844888929444691987","https://pbs.twimg.com/amplify_video_thumb/1844888666436665344/img/zPMXtgLaUneoJ2rf.jpg","","in","Indonesia","16","55","556","https://x.com/yusuf_dumdum/status/1844888929444691987","2156465923","yusuf_dumdum"
"1840673119104885127","Mon Sep 30 08:40:44 +0000 2024","3776","KALENDER TIMNAS INDONESIA DI TAHUN 2024 [OKTOBER] Timnas Senior | R3 Kualifikasi Piala Dunia 2026 10/10: 🇧🇭 Bahrain vs Indonesia 🇮🇩 15/10: 🇨🇳 China vs Indonesia 🇮🇩 Timnas U17 | Kualifikasi Piala Asia U17 2025 23/10: 🇰🇼 Kuwait vs Indonesia 🇮🇩 25/10: 🇲🇵 Mariana Island vs https://t.co/R3N6GpFSlZ","1840673119104885127","https://pbs.twimg.com/media/GYticmOagAAh-KS.jpg","","in","","49","134","957","https://x.com/gilabola_ina/status/1840673119104885127","1170153265444442113","gilabola_ina"
"1843635634914918666","Tue Oct 08 12:52:43 +0000 2024","29","Gassss yang mau nobar Indonesia vs Bahrain kamis malem info nobar timnas jogja #TimnasDay https://t.co/7bFzDBfNFC","1843635634914918666","https://pbs.twimg.com/media/GZXo1eNaoAARt6u.jpg","","in","Yogyakarta, Indonesia","1","7","4","https://x.com/sauskejucrispy/status/1843635634914918666","44879025","sauskejucrispy"
"1844672993034932495","Fri Oct 11 09:34:48 +0000 2024","58","Netijen Indonesia paling sering ribut dgn netijen Malaysia mengenai keunggulan timnas masing2. Namun justru media Malaysia yg 1 suara dgn netijen Indonesia terkait kontroversi wasit pada pertandingan Bahrain VS Indonesia. https://t.co/orEavPAjKl","1844672993034932495","https://pbs.twimg.com/media/GZmXUf6aIAANuk0.png","","in","","1","2","9","https://x.com/el_sulfat/status/1844672993034932495","125235427","el_sulfat"
"1845098166686974092","Sat Oct 12 13:44:17 +0000 2024","17","Respon KEVIN DIKS setelah Timnas Indonesia vs bahrain : Saya nonton saya gak bisa tidur. Padahal besok saya ada tes kesehatan. Dan saya bete! Belum jd WNI tapi hatinya udah merah putih. 🇮🇩 Pas nanti jd WNI siap2 aja ada yg nyenggol Timnas lg. #GarudaMendunia ig erickthohir https://t.co/lIKPn8oAo8","1845098166686974092","https://pbs.twimg.com/media/GZsa_73aAAUF-cW.jpg","","in","Jaksel","0","0","3","https://x.com/kamar_agung/status/1845098166686974092","134056083","kamar_agung"
"1844708296168542255","Fri Oct 11 11:55:05 +0000 2024","768","ngeliat kelakuan wasit indonesia vs bahrain kemarin knetz jadi throwback. ternyata timnas korea juga pernah jadi korban pas lawan iran. katanya wasit ini tuh skilled tapi kalau udah ngelibatin negara timur tengah keputusannya jadi biased https://t.co/ZCO81Gplsf","1844708296168542255","https://pbs.twimg.com/media/GZm4avGbgAExC1W.jpg","","in","","5","4","110","https://x.com/0PSH8/status/1844708296168542255","1546827844369936384","0PSH8"
"1844394710762389564","Thu Oct 10 15:09:00 +0000 2024","4561","️ Mees Hilgers debut sebagai starter ️ Malik Risaldi debut sebagai starter ️ Maarten Paes fit untuk bermain ️ Jordi Amat is back ️ Eliano Reijnders ada di bench Bahrain vs INDONESIA Kick Off 23.00 WIB - RCTI Bismillah 3 poin. 🇮🇩️ #Blibli @bliblidotcom https://t.co/dnp6VM1c8t","1844394710762389564","https://pbs.twimg.com/media/GZibNuwaoAAjhLq.jpg","","in","","111","249","566","https://x.com/idextratime/status/1844394710762389564","1222927522033094656","idextratime"
"1844563249385308370","Fri Oct 11 02:18:43 +0000 2024","6604","Respect sama seluruh pemain Timnas Indonesia yang bisa kontrol emosi di lapangan pasca pertandingan vs Bahrain. Kredit juga untuk para staf pelatih yang ikut menjaga pemain agar tidak melakukan protes yang berlebihan. Fokus untuk laga selanjutnya vs China Timnas Indonesia🇮🇩 https://t.co/BaUGQ9Gm5x","1844563249385308370","https://pbs.twimg.com/media/GZk0fqObIAAq1Hz.jpg","","in","Terperangkap Offside","11","54","741","https://x.com/FaktaSepakbola/status/1844563249385308370","1316071146","FaktaSepakbola"
"1844005737061888176","Wed Oct 09 13:23:22 +0000 2024","7","Resmi Pertandingan Bahrain vs Indonesia akan di siarkan di 48 negara . Tapi hanya 1 negara dari ASEAN yang menanyangkan pertandingan ini adik ASEAN yang lain ga punya acara TV apa cemana kelen : timnas indonesia https://t.co/yYVB9DdQSc","1844005737061888176","https://pbs.twimg.com/media/GZc5cQIaYAAuumo.jpg","","in","Tebingtinggi, Indonesia","0","1","1","https://x.com/TTV_Random/status/1844005737061888176","1828446425904279552","TTV_Random"
"1844444184058749307","Thu Oct 10 18:25:36 +0000 2024","635","Before after instagram wasit Ahmed Al Kaf setelah pertandingan timnas indonesia vs bahrain langsung di private ga tuh makanya jangan makan duit haram lu botak. di suap berapa duit lu! kaga prit prit udah jelas waktu habis #TimnasDay #TimnasIndonesia https://t.co/TkhcIVnb2N","1844444184058749307","https://pbs.twimg.com/media/GZjINJyakAAzigS.jpg","","in","","8","47","105","https://x.com/cozyaltruis/status/1844444184058749307","2947363027","cozyaltruis"
"1844420491202961916","Thu Oct 10 16:51:27 +0000 2024","2295","45+2' GOOAAAL RAGNAR ORATMANGOEN! VAR check... completed gol sah! Bahrain 1-1 Indonesia! Yukk bisa yukk #TimnasDay https://t.co/kCvuCAD3fI","1844420491202961916","https://pbs.twimg.com/media/GZiyoe5b0AA-mMm.jpg","","in","Terperangkap Offside","2","40","192","https://x.com/FaktaSepakbola/status/1844420491202961916","1316071146","FaktaSepakbola"
"1845097356586516962","Sat Oct 12 13:41:04 +0000 2024","16","Persatuan Sepak Bola Seluruh Indonesia (PSSI) resmi mengajukan surat protes ke Konfederasi Sepak Bola Asia (AFC) atas kepemimpinan Ahmed Al-Kaf wasit laga Timnas Indonesia vs Bahrain dalam Kualifikasi Piala Dunia 2026 Zona Asia. . Ketua Umum PSSI Erick Thohir mengonfirmasi https://t.co/DZDejWTxdI","1845097356586516962","https://pbs.twimg.com/media/GZsaMFPboAADBp9.jpg","","in","Indonesia","1","1","5","https://x.com/pikiran_rakyat/status/1845097356586516962","58880688","pikiran_rakyat"
"1844559615129776563","Fri Oct 11 02:04:17 +0000 2024","80","Komentar pelatih Timnas Indonesia Shin Tae-yong usai skuad Garuda 'dikerjai' wasit pada laga Bahrain 🇧🇭 vs Indonesia🇮🇩. Coach STY marah dengan keputusan wasit yang berat sebelah. Bagaimana tanggapan JEBREEETeam? https://t.co/biJoXDMNej","1844559615129776563","https://pbs.twimg.com/media/GZkxI24aEAANu1d.jpg","","in","","0","3","12","https://x.com/jebreeetmedia/status/1844559615129776563","1264093518357598208","jebreeetmedia"
"1843262257310106063","Mon Oct 07 12:09:02 +0000 2024","29","KAMIS 10 Oktober 2024 Kick Off : 23.00 WIB BAHRAIN vs INDONESIA https://t.co/m5oOVmUXqQ","1843262257310106063","https://pbs.twimg.com/media/GZSVP43bsAAN9eV.jpg","","in","","1","13","2","https://x.com/timnasnyaET/status/1843262257310106063","1206461981760163840","timnasnyaET"
"1845097535867695269","Sat Oct 12 13:41:47 +0000 2024","105","Media Internasional Belanda Jepang Korea hingga Meksiko mengomentari laga Sepakbola Bahrain vs Timnas Indonesia. Menurut mereka wasit #AFCMafia Ahmed Al Kaf tidak beres! sehingga #TimnasDay gagal meraih kemenangan yg sebetulnya sudah di depan mata https://t.co/JsCVqVdX84","1845097535867695269","https://pbs.twimg.com/ext_tw_video_thumb/1845097412626718720/pu/img/jNlSX_f3lyYl_eX0.jpg","","in","Indonesia","3","6","27","https://x.com/Heraloebss/status/1845097535867695269","1251824880967774208","Heraloebss"
"1844580643046555880","Fri Oct 11 03:27:50 +0000 2024","6072","Proyeksi target point Timnas Indonesia: 1-1 Away vs Arab Saudi: 1 Point ️ 0-0 Home vs Australia: 1 Point ️ 2-2 Away vs Bahrain: 1 Point ️ 15/9 Away vs China: 3 Point 14/11 Home vs Jepang: 1 Point 19/11 Home vs Arab: 1 Point 20/3 Away vs Australia: 1 Point 25/3 Home vs https://t.co/ZwrrrcuDzI","1844580643046555880","https://pbs.twimg.com/media/GZlETuDaAAASzbE.jpg","","en","Satelit ","60","345","640","https://x.com/SiaranBolaLive/status/1844580643046555880","756534156","SiaranBolaLive"
"1844559206579568890","Fri Oct 11 02:02:39 +0000 2024","1572","Terlepas dari semua kontroversial yang terjadi di laga Bahrain vs 🇮🇩 Indonesia Kita wajib kasih spotlight buat Rafael Struick yang tampil mengesankan. 1st goal Timnas beliau terlibat ketika penetrasi &amp; mengumpan 2nd gol Timnas beliau scoring! https://t.co/u0usUnnxvk","1844559206579568890","https://pbs.twimg.com/amplify_video_thumb/1844451015157776389/img/X2aMufI9239khEvy.jpg","","in","Jakarta Capital Region, Indone","3","14","221","https://x.com/labiebsadat/status/1844559206579568890","143446480","labiebsadat"
"1841311546536087589","Wed Oct 02 02:57:37 +0000 2024","10965","️ RESMI: 27 PEMAIN TIMNAS INDONESIA UNTUK KUALIFIKASI PIALA DUNIA ZONA ASIA RONDE KETIGA MATCHDAY 3 &amp; 4!!! 🇮🇩🇮🇩🇮🇩 Bahrain vs INDONESIA 10/10/2024 - 23.00 WIB China vs INDONESIA 15/10/2024 - 19.00 WIB BISMILLAH 6 POIN! https://t.co/Y8MnSlNVBP","1841311546536087589","https://pbs.twimg.com/media/GY2nFxzboAAnC4R.jpg","","in","","246","400","1450","https://x.com/idextratime/status/1841311546536087589","1222927522033094656","idextratime"
"1844442227512394015","Thu Oct 10 18:17:49 +0000 2024","57","FT : Bahrain 2-2 Indonesia Kemenangan di depan mata gagal karena keputusan wasit Tetap bangga 🇲🇨🇲🇨🇲🇨 #TimnasDay #TimnasIndonesia https://t.co/2wHImQLB6r","1844442227512394015","https://pbs.twimg.com/media/GZjGHv4aAAUM5Uc.jpg","","in","Semarang, Jawa Tengah","0","3","2","https://x.com/xSugarGlidersx/status/1844442227512394015","1124942011042107392","xSugarGlidersx"
"1844015800476377461","Wed Oct 09 14:03:21 +0000 2024","5","SEBELUM BRI LIGA1 DIMULAI : KEMBALI SEMUA BERSATU MENDUKUNG TIMNAS INDONESIA🇲🇨 BABAK 3 QUALIFIKASI PIALA DUNIA 2026. VS BAHRAIN🇧🇭KAMIS 10 OKTOBER 2024 VS CHINA🇨🇳 SELASA 15 OKTOBER 2024 TIAP GRUP :POSISI 1 &amp; 2 LOLOS PIALA DUNIA POSISI 3 &amp; 4 MELAJU BABAK 4 POSISI 5 &amp; 6 GUGUR https://t.co/kwtKNLLLVz","1844015800476377461","https://pbs.twimg.com/media/GZdClijbEAA2CE6.jpg","","in","Jakarta Selatan, DKI Jakarta","0","1","0","https://x.com/MotivatorPower/status/1844015800476377461","731884386262487041","MotivatorPower"
"1843165488618357145","Mon Oct 07 05:44:31 +0000 2024","11","Terakhir kali Timnas Indonesia main di Bahrain. Begitu memalukannya sampai harus diselidiki FIFA. - Bahrain butuh menang 9-0 jika ingin lolos (Akhirnya tetap gagal lolos karena Qatar imbang vs Iran). - Syamsidar dapat kartu merah di menit ketiga. - Bahrain dapat 4 penalti. https://t.co/FhrtGN9IbF","1843165488618357145","https://pbs.twimg.com/media/GZQ8OWybYAA6MVL.jpg","","in","","2","2","2","https://x.com/fantasista_id/status/1843165488618357145","1339952806803820544","fantasista_id"
"1844447189877260478","Thu Oct 10 18:37:32 +0000 2024","8","pure aku ingin mencurahkan apa yg kurasakan barusan saat berakhirnya pertandingan bahrain vs indonesia murni statementku yah terimakasih buat timnas dan semangat untuk match selanjutnya https://t.co/AxnAqVKAQy","1844447189877260478","https://pbs.twimg.com/media/GZjK8ZUaIAARrD3.jpg","","in","","0","1","0","https://x.com/dldzxoly/status/1844447189877260478","1750428092274016256","dldzxoly"
"1844178940136653170","Thu Oct 10 00:51:37 +0000 2024","821","Timnas Day Giveaway Time Indonesia vs Bahrain Hadiah 1 juta rupiah untuk 10 orang beruntung. 5 orang yang menjawab benar 5 orang lagi random Syarat Follow retweet quote dan like. $ZAAR AND $ZAAR @ordzaar SMA 70 #TimnasDay https://t.co/1lA9PiCMQX","1844178940136653170","https://pbs.twimg.com/media/GZfW9v8aAAMAVd1.jpg","","in","mars","138","737","517","https://x.com/gramaxson21/status/1844178940136653170","1366529064698220546","gramaxson21"
"1844723144864751929","Fri Oct 11 12:54:05 +0000 2024","85","Belum Apa-Apa Wasit Asal UEA Omar Mohamed Al Ali Sudah Diincar Warganet Omar Mohamed Al Ali akan memimpin pertandingan Indonesia vs China Selasa (15/10) mendatang. Insiden perpanjangan waktu yang merugikan Timnas Indonesia oleh wasit Ahmed Al Kaf di laga melawan Bahrain https://t.co/pXG6PdnxFS","1844723144864751929","https://pbs.twimg.com/media/GZnF61RbkAA8NYZ.png","","in","Jakarta Capital Region","5","3","34","https://x.com/akuratco/status/1844723144864751929","786549338818224128","akuratco"
"1844422137228271861","Thu Oct 10 16:57:59 +0000 2024","1052"," nilai rating para pemain timnas Indonesia vs. Bahrain di babak pertama oren oren yang penting bismillah poin! #Blibli @bliblidotcom https://t.co/TeuodFndo7","1844422137228271861","https://pbs.twimg.com/media/GZi0J8saAAYb9OD.jpg","","in","","69","188","88","https://x.com/idextratime/status/1844422137228271861","1222927522033094656","idextratime"
"1845105449991012664","Sat Oct 12 14:13:14 +0000 2024","236","Ternyata Kevin Diks juga ikut kesal menonton laga Timnas Indonesia vs Bahrain Kamis (10/10) lalu. Dia ikut bete melihat ulah wasit Ahmed Al Kaf demikian menurut Erick Thohir di video yang diunggah di Instagram Ketum PSSI itu. Semoga proses naturalisasi @KevinDiks_ dilancarkan https://t.co/mJB2hWeDfl","1845105449991012664","https://pbs.twimg.com/amplify_video_thumb/1845105383691759616/img/iwuEr5__OySlc9UR.jpg","","in","Jakarta Capital Region","17","2","41","https://x.com/akuratco/status/1845105449991012664","786549338818224128","akuratco"
"1844613760683508048","Fri Oct 11 05:39:26 +0000 2024","38","Melihat dari yg pernah terjadi antara afrika Selatan VS Senegal 2016 Maka pertandingan tadi malam Timnas Indonesia VS Bahrain berpotensi di lakukan tanding ulang Inilah salah satu buah dari wasit ahmed al kaf yg tidak becus memimpin pertandingan #afcmafia @FIFAcom https://t.co/TkglD9hYFC","1844613760683508048","https://pbs.twimg.com/media/GZliaqWa0AAC6Nk.jpg","","in","","0","5","17","https://x.com/choymarkochoy/status/1844613760683508048","1444315955757080583","choymarkochoy"
"1844433760928006331","Thu Oct 10 17:44:11 +0000 2024","32","Goal ke 2 Indonesia di babak kedua dicetak Rafael Struick Timnas Indonesia vs Bahrain skor 2-1 #TimnasDay https://t.co/lEN2e9XUN9","1844433760928006331","https://pbs.twimg.com/ext_tw_video_thumb/1844433695450726405/pu/img/c0yshL7Y1enYfdsB.jpg","","in","CA","0","0","3","https://x.com/hubihubibae/status/1844433760928006331","1056067956822560769","hubihubibae"
"1844595042876522809","Fri Oct 11 04:25:03 +0000 2024","103","Ini disampaikan pelatih Timnas Indonesia Shin Tae-yong dalam konferensi pers usai pertandingan Bahrain vs Indonesia yang berakhir imbang 2-2 yang diwarnai kontroversi. Baik Indonesia dan Bahrain melakukan yang terbaik sampai wasit meniup peluit pada menit terakhir. Tapi saya https://t.co/fXt14o9y5g","1844595042876522809","https://pbs.twimg.com/amplify_video_thumb/1844595025629544451/img/lDJQvNLMBCYplIAZ.jpg","","in","","1","0","44","https://x.com/NarasiNewsroom/status/1844595042876522809","1158355819512991747","NarasiNewsroom"
"1844361151821607004","Thu Oct 10 12:55:39 +0000 2024","55","Lokasi yang menyelanggarakan Nobar timnas Indonesia vs Bahrain https://t.co/lXWJwxgi1o","1844361151821607004","https://pbs.twimg.com/media/GZh8r0gaAAMp50v.jpg","","in","Yogyakarta, Indonesia","0","10","10","https://x.com/merapi_uncover/status/1844361151821607004","1279804428724211712","merapi_uncover"
"1844335047907963389","Thu Oct 10 11:11:56 +0000 2024","72","Jelang laga Timnas Indonesia vs Timnas Bahrain Suporter Indonesia antusias hadir untuk mendukung Timnas🇲🇨 FIFA Jatuhkan Sanksi Kepada Bahrain Gara-gara Insiden Laser Saat Jumpa Jepang. #TimnasIndonesia #TimnasDay https://t.co/G26Dvz9LZB","1844335047907963389","https://pbs.twimg.com/ext_tw_video_thumb/1844334891854704640/pu/img/hQeV8w1tgAKGblJK.jpg","","in","","1","4","19","https://x.com/Bersinar2023/status/1844335047907963389","1725942108476084224","Bersinar2023"
"1844441048837509481","Thu Oct 10 18:13:08 +0000 2024","966"," rating timnas Indonesia vs. Bahrain. #Blibli @bliblidotcom https://t.co/rpkb1biFTH","1844441048837509481","https://pbs.twimg.com/media/GZjFW1zbsAAxGTq.jpg","","in","","18","134","68","https://x.com/idextratime/status/1844441048837509481","1222927522033094656","idextratime"
"1844401944170987651","Thu Oct 10 15:37:45 +0000 2024","22","Link timnas https://t.co/3s5f3XmvBn","1844401944170987651","","","lt","badong mojoparon","0","0","3","https://x.com/Amak_Jiban/status/1844401944170987651","1655398166","Amak_Jiban"
"1844468931832184987","Thu Oct 10 20:03:56 +0000 2024","393","Shame On You Ahmed Al Kaf wasit gila yang sudah punya 2 jam tangan tapi curang membiarkan pertandingan melewati batas waktu tambahan 6 menit Indonesia vs Bahrain jadi 2 - 2. FIFA hrs investigasi wasit curangi timnas Indonesia #afcmafia #FIFA #TimnasIndonesia #TimnasDay #Timnas https://t.co/A7t2xObv82","1844468931832184987","https://pbs.twimg.com/ext_tw_video_thumb/1844468881391484929/pu/img/88Qv_U-7USRpR9Ud.jpg","","in","Jakarta","9","18","87","https://x.com/reododdyleonard/status/1844468931832184987","307484536","reododdyleonard"
"1845017882536939870","Sat Oct 12 08:25:16 +0000 2024","12","Presiden RI Joko Widodo mengaku gondok atau jengkel dengan keputusan kontroversial wasit Ahmed Al Kaf pada laga Timnas Indonesia vs Bahrain. Jokowi menyebutkan alasan dirinya gondok karena waktu tambahan yang seharusnya 6 menit menjadi 9 menit karena wasit tak kunjung meniup https://t.co/ODR0DZxFWI","1845017882536939870","https://pbs.twimg.com/ext_tw_video_thumb/1845014249443295233/pu/img/Bfi-ob7s0TxDxRwE.jpg","","in","Pulo Gadung, Indonesia","4","24","4","https://x.com/tvOneNews/status/1845017882536939870","55507370","tvOneNews"
"1844226755076452460","Thu Oct 10 04:01:37 +0000 2024","10","hai haiii siapa yg ga sabar nonton TIMNAS Indonesia vs Bahrain malam ini? ‍️‍️ bisa nonton live streaming di Vision Plus atau RCTI+ yaa ready banyak di aku cuss langsung aja order ke dm/wa untuk harga dan info lengkap cek gambar di bawah ini #TimnasIndonesia #Timnas #ZonaBA https://t.co/1xVogzLWug","1844226755076452460","https://pbs.twimg.com/media/GZgCdESaAAETzfH.jpg","","in","Bengkulu, Indonesia","0","9","1","https://x.com/hanyadiara/status/1844226755076452460","1776836252433891328","hanyadiara"
"1844453296742047779","Thu Oct 10 19:01:48 +0000 2024","29","Emang dasar wasit nya udah dibayar sama pihak bahrain. Tetap semangat Timnas Indonesia.. Perjuangan belum selesai.. Aku tambahin tangkapan layar di menit ke 98:32 dengan skor Bahrain 1 vs Indo 2. #TimnasDay https://t.co/A9vV1s6g6g","1844453296742047779","https://pbs.twimg.com/media/GZjQfuaaAAMoAdb.jpg","","in","","1","1","7","https://x.com/Farms_27/status/1844453296742047779","1754550595451858945","Farms_27"
"1844597940054286444","Fri Oct 11 04:36:34 +0000 2024","32","Pelatih timnas Indonesia Shin Tae-yong menilai semua yang menyaksikan laga melawan Bahrain akan memahami mengapa pemain Garuda marah atau kesal saat laga usai. Drama terjadi dalam laga Bahrain vs Indonesia dalam lanjutan laga Grup C Kualifikasi Piala Dunia 2026 Zona Asia di https://t.co/C4jzQs1XmH","1844597940054286444","https://pbs.twimg.com/amplify_video_thumb/1844597855765528578/img/baJhDAJYGy1s9vzU.jpg","","in","Jakarta, Indonesia","0","4","8","https://x.com/sportskompascom/status/1844597940054286444","73674042","sportskompascom"
"1844400002321580471","Thu Oct 10 15:30:02 +0000 2024","18"," Link Streaming Timnas Day 🇮🇩 Indonesia vs Bahrain https://t.co/QTAbO7AK76 Jam 11 Kevin Diks Ragnar Raline Shah #TimnasDay https://t.co/JiCNtd1m4y","1844400002321580471","https://pbs.twimg.com/media/GZigBf9akAAmSzv.jpg","","in","","0","0","5","https://x.com/saenction/status/1844400002321580471","784395897794727936","saenction"
"1843945163221295350","Wed Oct 09 09:22:40 +0000 2024","16","Menuju Piala Dunia 2026 pertandingan Timnas Indonesia vs Bahrain tersaji pada pukul 23.00 WIB live di RCTI #TimnasDay https://t.co/P3WlEoKdQ4","1843945163221295350","https://pbs.twimg.com/media/GZcCIfOawAA5gM9.jpg","","in","Jakarta","0","0","2","https://x.com/InfoJktCom/status/1843945163221295350","741173384","InfoJktCom"
"1844456481103786187","Thu Oct 10 19:14:28 +0000 2024","17","Oh men! Mungkin kita gak bisa ubah skor mutlak tapi kita masih bisa bela Timnas Indonesia. UNTUK APA ADA WAKTU 2X45 MENIT KALO YANG MENANG HASIL CURANG? #JusticeForIndonesia 90+6'=98 ?? SHAME ON YOU!! INDONESIA VS BAHRAIN https://t.co/8YQlPclWtG","1844456481103786187","https://pbs.twimg.com/media/GZjTZPSbIAA5dOg.jpg","","in","","0","0","3","https://x.com/joesamson/status/1844456481103786187","1786423919978913792","joesamson"
"1844441652401947077","Thu Oct 10 18:15:32 +0000 2024","9","Satu kata buat pertandingan malam ini Bahrain vs Indonesia? #TimnasIndonesia #Timnas #wasit #TimnasDay https://t.co/1QpFHN14vY","1844441652401947077","https://pbs.twimg.com/media/GZjF6ISacAAzBOP.jpg","","in","Jakarta, Indonesia.","1","6","2","https://x.com/gerak_newsid/status/1844441652401947077","1584757998110797824","gerak_newsid"
"1844177028121231685","Thu Oct 10 00:44:01 +0000 2024","148","TIMNASDAY Bahrain VS Indonesia AURA Piala Dunia Dukung dan Doakan Timnas Kita!! #TimnasDay #timnasindonesia #SeJkt #sejakarta https://t.co/jOa8FHVG2f","1844177028121231685","https://pbs.twimg.com/ext_tw_video_thumb/1844176960127455232/pu/img/RbznQ8YtOSIO2Lwd.jpg","","in","DKI Jakarta","2","1","15","https://x.com/SeJakarta_id/status/1844177028121231685","1571536417448402944","SeJakarta_id"
"1844422823365968175","Thu Oct 10 17:00:43 +0000 2024","1","Hamdallah Indonesia 1 : 1 Bahrain Minimal bertahan ya bro maksimal nambah angka goal lagi. Semangat garuda muda kami mendukungmu #TimnasIndonesia #Timnas #TimnasDay https://t.co/plEQWF9aLP","1844422823365968175","https://pbs.twimg.com/ext_tw_video_thumb/1844422741338066944/pu/img/MLW2tRT1sPEfYis0.jpg","","in","","0","0","0","https://x.com/BayiKelinci97/status/1844422823365968175","1371645443185111041","BayiKelinci97"
"1844558571289432462","Fri Oct 11 02:00:08 +0000 2024","2","Hasil akhir pertandingan antara Timnas Indonesia VS Bahrain Indonesia berhasil bermain imbang dengan skor 2-2. GG Indonesia! tapi tetep ️🇮🇩 Semangat terus Garudakuuuuu~~ #garudamendunia #timnasday https://t.co/eQdxWuZwvC","1844558571289432462","https://pbs.twimg.com/media/GZkwPRbaAAYwMZQ.jpg","","in","Jawa Timur, Indonesia","0","3","1","https://x.com/JatimPemprov/status/1844558571289432462","771337601269714944","JatimPemprov"
"1844437524904804387","Thu Oct 10 17:59:08 +0000 2024","14","Meski cuaca hujan deras Nonton bareng timnas Indonesia vs Bahrain pada Kualifikasi Piala Dunia 2026 di Alun - Alun Batang Jawa Tengah tak mengurangi dukungan kepada pemain timnas Jumat (11/10). Mst #BeritaElshinta #ElshintaSport https://t.co/YFvrhJir0S","1844437524904804387","https://pbs.twimg.com/ext_tw_video_thumb/1844437394797494274/pu/img/KN4teLKuBQ2WLtVM.jpg","","in","","0","2","1","https://x.com/RadioElshinta/status/1844437524904804387","121640063","RadioElshinta"
"1844299087115587841","Thu Oct 10 08:49:02 +0000 2024","5","Yuk reply tebak skor pertandingan Timnas Indonesia vs Bahrain malam ini! Siapa jagoan mu https://t.co/BhosfAH0Qo","1844299087115587841","https://pbs.twimg.com/media/GZhEPuQaAAMABve.jpg","","in","Jakarta","0","4","2","https://x.com/okezonenews/status/1844299087115587841","47274731","okezonenews"
"1844714021616070888","Fri Oct 11 12:17:50 +0000 2024","8","PSSI akan mengajukan protes kepada AFC dan FIFA atas kepemimpinan wasit Indonesia vs Bahrain Ahmed Al Kaf. Meski demikian timnas Indonesia diharapkan tetap fokus untuk menjalani rangkaian pertandingan kualifikasi piala dunia dan tidak kehilangan konsentrasi di pertandingan https://t.co/4O79xxZeBn","1844714021616070888","https://pbs.twimg.com/media/GZm9nJZbsAAJRvj.jpg","","in","","1","0","2","https://x.com/RadioElshinta/status/1844714021616070888","121640063","RadioElshinta"
"1844421108923252838","Thu Oct 10 16:53:54 +0000 2024","5","Goollll!!! Indonesia 1-1 Bahrain #TimnasDay #AsianQualifiers https://t.co/ee3JmFwEUk","1844421108923252838","https://pbs.twimg.com/ext_tw_video_thumb/1844421038207270914/pu/img/oqchfrF4jYGtX46q.jpg","","in","DKI Jakarta","0","0","1","https://x.com/abi_musa17/status/1844421108923252838","162545615","abi_musa17"
"1843805737639916037","Wed Oct 09 00:08:38 +0000 2024","1310","‼️ H-1 MD3 GRUP C KUALIFIKASI R3 PIALA DUNIA 2026 ‼️ 🇧🇭Bahrain (76) vs (129) 🇮🇩INDONESIA (10/10) Hari ini (9/10) sore atau malam waktu Indonesia berarti akan ada agenda konferensi pers jelang laga 🇧🇭Bahrain vs 🇮🇩Timnas Indonesia besok malam (10/9) Siapa yang bakal dampingi https://t.co/gbWJGGDmVh","1843805737639916037","https://pbs.twimg.com/media/GZaDi9ZasAM6-7F.jpg","","in","Indonesia","8","83","113","https://x.com/Indostransfer/status/1843805737639916037","811427632336146433","Indostransfer"
"1844739734880374785","Fri Oct 11 14:00:01 +0000 2024","24","Wasit Al Kaf yang bertugas saat laga indonesia vs Bahrain jadi bulan-bulanan netizen +62. Gegara keputusan kontroversial Ahmed Al Kaf dianggap merugikan Timnas Garuda. #TimnasIndonesia #detikcom https://t.co/MFwYmo5puv","1844739734880374785","https://pbs.twimg.com/ext_tw_video_thumb/1844620438137458688/pu/img/OtYV3yFJqQKl8tfJ.jpg","","in","","0","3","5","https://x.com/detikcom/status/1844739734880374785","69183155","detikcom"
"1844285725552017706","Thu Oct 10 07:55:56 +0000 2024","161","Info nonbar timnas Jadikan tweet ini sebagai sarana bertanya dan ngasih informasi seputar nonton bareng/nobar timnas Indonesia vs Bahrain: https://t.co/1ErRg6Dtul","1844285725552017706","https://pbs.twimg.com/media/GZg4FXMbAAAdSRs.jpg","","in","","3","36","31","https://x.com/garistengah_id/status/1844285725552017706","153755463","garistengah_id"
